body,head,head_bone,eye_nodes,eye_x,eye_y,eye_z,eyel_x,eyer_x,camerahook_x,camerahook_y,camerahook_z,headhook_x,headhook_y,headhook_z,ipd,note
PFBNM,N_TatComA_F,headhook,eyeLA/eyeRA,-0.00190,0.08387,1.58970,-0.03018,0.02639,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05657,
N_CommM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05929,
PMBCM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBDM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBEM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBFM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67036,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05929,
PMBGM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07248,1.67023,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05929,
PMBHM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00039,0.07248,1.67023,-0.03004,0.02925,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05929,
PMBIM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07075,1.69467,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05929,
PMBKM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05929,
PMBMM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.07175,1.66886,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05929,
PMBNM,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.08087,1.69027,-0.03012,0.02917,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05929,
N_CommF,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.06032,
PFBCM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBDM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBEM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBFM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBGM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBHM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
PFBIM,N_TatComW_F,headhook,eyeLA/eyeRA,-0.00011,0.08430,1.58256,-0.03027,0.03005,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06032,
PFBKM,N_TatComW_F,headhook,eyeLA/eyeRA,0.00205,0.06483,1.58328,-0.02811,0.03221,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.06032,
PFBMM,N_TatComW_F,headhook,eyeLA/eyeRA,-0.00229,0.06628,1.58256,-0.03244,0.02787,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.06032,
PFBNM,N_TatComW_F,headhook,eyeLA/eyeRA,-0.00011,0.08430,1.58256,-0.03027,0.03005,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06032,
N_CommM,N_DustilH,headhook,eyeLA/eyeRA,-0.00007,0.08430,1.69515,-0.02700,0.02686,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05386,
N_SithComM,N_JorakH,headhook,eyeLA/eyeRA,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
N_SithComF,N_LashoweH,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,0.03902,1.54373,-0.00000,-0.00000,1.45000,0.06192,
N_SithComM,N_MekelH,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05929,
N_CommF,N_ShaleenaH,headhook,eyeLA/eyeRA,-0.00000,0.06963,1.59133,-0.03096,0.03096,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.06192,
N_SithComM,N_ShaardanH,headhook,eyeL/eyeR,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
N_Smuggler,N_TatComA_M,headhook,eyeL/eyeR,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
P_BaoDurBB,P_BaoDurH,headhook,eyeLA/eyeRA,0.00008,0.06983,1.68971,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.06000,
BAODUR_BC,P_BaoDurH,headhook,eyeLA/eyeRA,0.00008,0.06983,1.68971,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.06000,
BAODUR_BD,P_BaoDurH,headhook,eyeLA/eyeRA,0.00008,0.06983,1.68971,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.06000,
BAODUR_BE,P_BaoDurH,headhook,eyeLA/eyeRA,0.00008,0.06983,1.68971,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.06000,
BAODUR_BF,P_BaoDurH,headhook,eyeLA/eyeRA,0.00008,0.06983,1.68971,-0.02992,0.03008,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.06000,
P_AttonBB,P_AttonH,headhook,eyeLA/eyeRA,0.00048,0.06620,1.67894,-0.02929,0.03025,0.00029,0.02068,1.63392,0.00008,-0.01800,1.52500,0.05954,
PMBAM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67890,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05954,
PMBCM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67890,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05954,
PMBDM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67890,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05954,
PMBEM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67890,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05954,
PMBFM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67903,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05954,
PMBGM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06616,1.67890,-0.02936,0.03017,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05954,
PMBHM,P_AttonH,headhook,eyeLA/eyeRA,0.00048,0.06616,1.67890,-0.02929,0.03025,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05954,
PMBIM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06443,1.70335,-0.02936,0.03017,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05954,
PMBKM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.08420,1.70394,-0.02936,0.03017,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05954,
PMBMM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.06543,1.67754,-0.02936,0.03017,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05954,
PMBNM,P_AttonH,headhook,eyeLA/eyeRA,0.00041,0.07455,1.69894,-0.02936,0.03017,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05954,
P_MiraBB,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.59603,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45666,0.05997,
PFBAM,P_MiraH,headhook,eyeLA/eyeRA,-0.00009,0.06047,1.58862,-0.03008,0.02990,0.00059,-0.02273,1.53816,-0.00008,-0.00000,1.44925,0.05997,
PFBCM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBDM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBEM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBFM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBGM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBHM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBIM,P_MiraH,headhook,eyeLA/eyeRA,-0.00061,0.08040,1.58865,-0.03060,0.02937,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05997,
PFBJM,P_MiraH,headhook,eyeLA/eyeRA,-0.00001,0.06047,1.58937,-0.03000,0.02997,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05997,
PFBKM,P_MiraH,headhook,eyeLA/eyeRA,0.00154,0.06092,1.58937,-0.02844,0.03153,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05997,
PFBL,P_MiraH,headhook,eyeLA/eyeRA,-0.00124,0.06085,1.59392,-0.03123,0.02874,0.00024,0.07801,1.60037,-0.00123,0.00038,1.45455,0.05997,
PFBMM,P_MiraH,headhook,eyeLA/eyeRA,-0.00279,0.06238,1.58865,-0.03278,0.02719,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05997,
PFBNM,P_MiraH,headhook,eyeLA/eyeRA,-0.00061,0.08040,1.58865,-0.03060,0.02937,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05997,
P_VisasBB,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBAM,P_VisasH,headhook,,,,,,,0.00059,-0.02273,1.53816,-0.00008,-0.00000,1.44925,,head has no eye nodes (masked face) -- use camerahook
PFBCM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBDM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBEM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBFM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBGM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBHM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBJM,P_VisasH,headhook,,,,,,,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBKM,P_VisasH,headhook,,,,,,,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,,head has no eye nodes (masked face) -- use camerahook
PFBMM,P_VisasH,headhook,,,,,,,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,,head has no eye nodes (masked face) -- use camerahook
N_SithAssn,N_SithAssnH,headhook,,,,,,,0.00029,0.02068,1.63392,0.00006,-0.00000,1.55000,,head has no eye nodes (masked face) -- use camerahook
N_OndSoldM1,N_ShaardanH,headhook,eyeL/eyeR,-0.00072,0.09950,1.67131,-0.02915,0.02771,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05686,
N_OndSoldM1,PMHA01,headhook,eyeLA/eyeRA,-0.00072,0.08019,1.67184,-0.02915,0.02771,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05686,
N_OndSoldM1,PMHA07,headhook,eyeLA/eyeRA,0.00000,0.10007,1.66965,-0.03000,0.03000,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.06000,
N_OndSoldM1,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.10035,1.67545,-0.03012,0.02917,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05929,
N_OndSoldM1,old_b_m,headhook,eyeLA/eyeRA,0.00000,0.10007,1.66965,-0.03000,0.03000,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.06000,
N_OndSoldM1,N_TatComW_M,headhook,eyeLA/eyeRA,-0.00047,0.10059,1.67492,-0.03012,0.02917,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05929,
N_OndComM1,PMHA05,headhook,eyeLA/eyeRA,-0.00012,0.08559,1.69383,-0.02928,0.02904,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05832,
N_OndComM1,PMHA06,headhook,eyeLA/eyeRA,0.00000,0.08554,1.68663,-0.03069,0.03069,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06137,
N_OndComM1,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
N_OndComM1,PMHB06,headhook,eyeL/eyeR,0.00055,0.08527,1.68874,-0.02864,0.02973,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05837,
N_OndComM1,PMHC06,headhook,eyeL/eyeR,-0.00000,0.07389,1.69523,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05266,
N_OndComM1,PMHC04,headhook,eyeLA/eyeRA,0.00000,0.08839,1.69581,-0.02985,0.02985,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05970,
N_OndComM1,N_DeadeyeH,headhook,eyeLA/eyeRA,0.00000,0.08945,1.69579,-0.03119,0.03119,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06238,
N_RepSold,comm_a_m,headhook,eyeL/eyeR,-0.00072,0.08943,1.69166,-0.02915,0.02771,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05686,
N_RepSold,N_TSFOffH,headhook,eyeLA/eyeRA,-0.00047,0.08827,1.69527,-0.03012,0.02917,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05929,
N_RepSold,comm_a_f,headhook,eyeLA/eyeRA,0.00049,0.06437,1.68328,-0.02967,0.03065,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06032,
N_RepSold_F,comm_a_f,headhook,eyeLA/eyeRA,0.00049,0.06437,1.58328,-0.02967,0.03065,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06032,
N_RepSold,N_TSFOff_FH,headhook,eyeLA/eyeRA,0.00051,0.06121,1.68798,-0.02663,0.02764,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05428,
N_RepSold_F,N_TSFOff_FH,headhook,eyeLA/eyeRA,0.00050,0.06121,1.58799,-0.02663,0.02764,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05428,
N_RepOff,N_TSFCmdrH,headhook,eyeLA/eyeRA,0.00014,0.07435,1.69832,-0.02794,0.02823,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05618,
N_OndOffM1,PMHC05,headhook,eyeLA/eyeRA,-0.00000,0.08305,1.67435,-0.02633,0.02633,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05266,
N_OndOffM1,old_a_m,headhook,eyeLA/eyeRA,-0.00072,0.09950,1.67131,-0.02915,0.02771,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05686,
N_OndOffM1,PMHB10,headhook,eyeLA/eyeRA,0.00031,0.09719,1.67746,-0.02849,0.02912,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05761,
N_OndOffM1,PMHC03,headhook,eyeLA/eyeRA,-0.00009,0.09467,1.67509,-0.03012,0.02994,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.06006,
N_OndOffM1,old_w_m,headhook,eyeLA/eyeRA,-0.00047,0.10035,1.67545,-0.03012,0.02917,0.00029,0.02067,1.62457,0.00000,0.01007,1.52965,0.05929,
N_TwilekF,N_Lala_XuH,headhook,eyeLA/eyeRA,0.00092,0.05980,1.59420,-0.02517,0.02702,0.00061,-0.02354,1.59312,0.00000,-0.00000,1.45000,0.05219,
JustBodyM,N_ShaardanH,headhook,,,,,,,,,,,,,,body model not found
N_OndComF1,PFHA01,headhook,eyeLA/eyeRA,0.00029,0.05950,1.59456,-0.02548,0.02606,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05155,
N_OndComF1,PFHA06,headhook,eyeLA/eyeRA,0.00073,0.06146,1.58992,-0.02964,0.03110,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06074,
N_OndComF1,PFHA03,headhook,eyeLA/eyeRA,-0.00014,0.05984,1.59483,-0.03197,0.03169,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06366,
N_OndComF1,PFHA04,headhook,eyeLA/eyeRA,-0.00000,0.06000,1.59000,-0.03000,0.03000,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06000,
N_OndComF1,PFHA05,headhook,eyeLA/eyeRA,0.00190,0.05792,1.58580,-0.02674,0.03053,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05727,
N_CommF,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.06066,
PFBCM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBDM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBEM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBFM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBGM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBHM,N_MedOff,headhook,eyeLA/eyeRA,0.00071,0.06306,1.59161,-0.02962,0.03104,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.06066,
PFBIM,N_MedOff,headhook,eyeLA/eyeRA,0.00011,0.08299,1.59089,-0.03022,0.03044,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06066,
PFBKM,N_MedOff,headhook,eyeLA/eyeRA,0.00226,0.06352,1.59161,-0.02807,0.03260,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.06066,
PFBMM,N_MedOff,headhook,eyeLA/eyeRA,-0.00207,0.06497,1.59089,-0.03240,0.02826,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.06066,
PFBNM,N_MedOff,headhook,eyeLA/eyeRA,0.00011,0.08299,1.59089,-0.03022,0.03044,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.06066,
N_CommM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.08487,1.70051,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05664,
PMBCM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06683,1.67547,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05664,
PMBDM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06683,1.67547,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05664,
PMBEM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06683,1.67547,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05664,
PMBFM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06683,1.67560,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05664,
PMBGM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06683,1.67547,-0.02834,0.02830,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05664,
PMBHM,N_AdmOffH,headhook,eyeLA/eyeRA,0.00006,0.06683,1.67547,-0.02826,0.02838,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05664,
PMBIM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06510,1.69992,-0.02834,0.02830,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05664,
PMBKM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.08487,1.70051,-0.02834,0.02830,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05664,
PMBMM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.06610,1.67411,-0.02834,0.02830,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05664,
PMBNM,N_AdmOffH,headhook,eyeLA/eyeRA,-0.00002,0.07522,1.69551,-0.02834,0.02830,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05664,
N_CommM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.07502,1.69566,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05266,
PMBCM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05698,1.67062,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05266,
PMBDM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05698,1.67062,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05266,
PMBEM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05698,1.67062,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05266,
PMBFM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05698,1.67075,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05266,
PMBGM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05698,1.67062,-0.02633,0.02633,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05266,
PMBHM,N_DockOf,headhook,eyeLA/eyeRA,0.00008,0.05698,1.67062,-0.02625,0.02641,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05266,
PMBIM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05525,1.69506,-0.02633,0.02633,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05266,
PMBKM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.07502,1.69566,-0.02633,0.02633,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05266,
PMBMM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.05625,1.66925,-0.02633,0.02633,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05266,
PMBNM,N_DockOf,headhook,eyeLA/eyeRA,-0.00000,0.06537,1.69066,-0.02633,0.02633,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05266,
N_CommM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.08495,1.69543,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05812,
PMBCM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06691,1.67039,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05812,
PMBDM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06691,1.67039,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05812,
PMBEM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06691,1.67039,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05812,
PMBFM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06691,1.67052,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05812,
PMBGM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06691,1.67039,-0.02941,0.02872,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05812,
PMBHM,N_MainOf,headhook,eyeLA/eyeRA,-0.00027,0.06691,1.67039,-0.02933,0.02880,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05812,
PMBIM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06518,1.69484,-0.02941,0.02872,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05812,
PMBKM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.08495,1.69543,-0.02941,0.02872,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05812,
PMBMM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.06618,1.66903,-0.02941,0.02872,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05812,
PMBNM,N_MainOf,headhook,eyeLA/eyeRA,-0.00034,0.07531,1.69043,-0.02941,0.02872,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05812,
N_CommM,N_ScrtyOffH,headhook,eyeLA/eyeRA,0.00014,0.07462,1.69779,-0.02667,0.02696,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05364,
